id,horizon,mean_relative_mse,mean_mse,median_mse,q90_mse,median_relative_mse,q90_relative_mse,best_relative_mse
gd_N512_s0_neighbor_moment9_2fb18ff1e6e7,20000,0.02152777399398936,0.021529072774120295,0.021304715276958566,0.0244502528638842,0.021303430031598156,0.02444877785829761,0.018205316150402568
gd_N128_s0_neighbor_sine_c6e7c65e297b,20000,0.021961538503799553,0.021961538503799553,0.020063297536908005,0.028615875212008958,0.020063297536908005,0.028615875212008958,0.01666633250731786
adam_N1024_s1_neighbor_mixed_71f4eadc817c,20000,0.022134764634542073,0.022134764634542066,2.8847876374759512e-05,0.06635144660651214,2.884787637475952e-05,0.06635144660651215,9.568416860308866e-06
gd_N128_s0_neighbor_sine_d2506e482015,20000,0.022753419539188392,0.022753419539188392,0.023238481295650645,0.023622255310111445,0.023238481295650645,0.023622255310111445,0.021679840131973615
adam_N128_s0_neighbor_moment9_788a5b834132,20000,0.023216833808259292,0.023218234490116216,0.020075520387707442,0.03486109045383153,0.020074309295744903,0.034858987395697115,0.01083029511678379
gd_N128_s0_neighbor_sine_c870feb8681f,20000,0.02353843778673225,0.02353843778673225,0.022247339890199024,0.03248754650370721,0.022247339890199024,0.03248754650370721,0.014264593475830839
gd_N128_s0_individual_mixed_c1975655113f,20000,0.024256012003976573,0.02425601200397657,0.02383697774662826,0.027934243804748862,0.02383697774662827,0.02793424380474887,0.020265736063446272
adam_N128_s0_collective_moment9_cf0eca530872,20000,0.024814005621626015,0.02481550266156517,0.02435044946516596,0.029506707279624247,0.024348980480399345,0.0295049272343085,0.01956371426831416
adam_N128_s0_individual_mixed_df1713251a09,20000,0.025884538729520862,0.025884538729520856,2.5477539488906287e-05,0.0748563335628061,2.5477539488906294e-05,0.07485633356280613,1.5160652591293964e-05
gd_N128_s1_neighbor_mixed_73b2b6a93a63,20000,0.026111495653129195,0.02611149565312919,0.0260277264022596,0.026884901284617523,0.02602772640225961,0.02688490128461753,0.025372769218959094
gd_N128_s0_neighbor_mixed_ef8a3a722880,20000,0.026211262289594566,0.026211262289594563,0.026131183538907317,0.02794587345957137,0.026131183538907324,0.027945873459571377,0.024499252765582003
gd_N128_s1_neighbor_mixed_21cefd9cd830,20000,0.026522959704600602,0.026522959704600595,0.026494760050067994,0.026874405603506596,0.026494760050068,0.026874405603506603,0.02609796004623032
gd_N128_s1_neighbor_mixed_4ce18c41a088,20000,0.02652392285014325,0.026523922850143246,0.02649219199944796,0.026874801942199898,0.026492191999447967,0.026874801942199905,0.026099710068904217
gd_N128_s1_neighbor_mixed_d201f66cf819,20000,0.02652392285014325,0.026523922850143246,0.02649219199944796,0.026874801942199898,0.026492191999447967,0.026874801942199905,0.026099710068904217
adam_N1024_s0_individual_mixed_0382896bb7e9,20000,0.026662595290792963,0.02666259529079295,0.02591884645066534,0.03308505395405388,0.025918846450665348,0.03308505395405389,0.0197585147449274
adam_N128_s0_neighbor_moment9_43d658150497,20000,0.026743919139385085,0.026745532611860745,0.029830383822987715,0.030495526978475167,0.029828584251300916,0.030493687280828293,0.02045028541306552
adam_N1024_s0_individual_mixed_19b7d30b61ea,20000,0.027260542341306204,0.027260542341306194,0.026494319798398926,0.03303631827616191,0.026494319798398933,0.033036318276161915,0.021031236825852603
gd_N128_s1_individual_mixed_418518a39861,20000,0.027804460248007184,0.02780446024800718,0.018012415419848254,0.04701780633102693,0.018012415419848257,0.047017806331026944,0.016482649878864455
adam_N128_s1_neighbor_mixed_4d186b084d28,20000,0.027837511241299278,0.027837511241299275,0.0007478604365340025,0.07509215209764529,0.0007478604365340027,0.0750921520976453,0.0003708307062489443
adam_N128_s1_neighbor_mixed_f2cd8c3937f0,20000,0.02952201922546797,0.029522019225467967,0.0006324755866234189,0.08737717247772828,0.000632475586623419,0.0873771724777283,0.0002390715236274647
adam_N128_s1_neighbor_mixed_467c5fe7da35,20000,0.029639513226756186,0.029639513226756176,0.0008756149411783133,0.0808166972811787,0.0008756149411783135,0.08081669728117873,8.779294824724078e-05
gd_N128_s0_neighbor_sine_fc7968369983,20000,0.029695842422166073,0.029695842422166073,0.027830305824519095,0.03655760659302363,0.027830305824519095,0.03655760659302363,0.02324251067652568
adam_N128_s0_individual_moment9_0c61b8393293,20000,0.030487194020832543,0.03048903332673817,0.00026343010785081806,0.08450943668361438,0.00026341421595461076,0.08450433849948019,0.0002006685752535025
gd_N512_s0_collective_sine_0a366eea2ef9,20000,0.0311868606873416,0.0311868606873416,0.030703172079168273,0.03660561723652469,0.030703172079168273,0.03660561723652469,0.025091240336680257
adam_N128_s1_physical_sine_d39dc01c9759,20000,0.03178331604020242,0.03178331604020242,0.028376220008880574,0.04647621402085898,0.028376220008880574,0.04647621402085898,0.018254335543532417
adam_N128_s0_individual_sine_fabc3a1e5253,20000,0.031962117294718935,0.031962117294718935,0.03776282914542496,0.04834433553240259,0.03776282914542496,0.04834433553240259,0.00348746047920517
gd_N128_s0_neighbor_sine_c1340b8fda33,20000,0.03313110642587934,0.03313110642587934,0.03394163079103159,0.0383437675058322,0.03394163079103159,0.0383437675058322,0.02483590224918937
gd_N128_s0_neighbor_mixed_03aad5c84b4c,20000,0.03318310309407497,0.033183103094074955,0.032139991378988826,0.04112096302965296,0.03213999137898883,0.04112096302965297,0.02480999804385331
adam_N128_s0_neighbor_mixed_5686ab4d5944,20000,0.0337807470933923,0.033780747093392294,0.0006388346678921726,0.10055792717648536,0.0006388346678921727,0.10055792717648537,9.805034207083452e-05
gd_N128_s0_neighbor_mixed_96fcc1a021e7,20000,0.03382261021418363,0.03382261021418361,0.03241198653089743,0.037845453817529524,0.032411986530897434,0.03784545381752953,0.03033474459066864
adam_N128_s0_individual_moment9_9d55578433b3,20000,0.03417181162254906,0.03417387322306501,0.005023811856600286,0.08814965692307183,0.005023508786092357,0.08814433913608856,0.00031381966227657
gd_N128_s1_neighbor_sine_e9612cd5eb03,20000,0.035064333123930674,0.035064333123930674,0.0320264123024436,0.04920442668833927,0.0320264123024436,0.04920442668833927,0.021625814594079175
gd_N128_s0_neighbor_mixed_fc627068860b,20000,0.03520691043603024,0.03520691043603023,0.0332122816006986,0.04300001353578396,0.033212281600698605,0.043000013535783976,0.029053841208407427
gd_N512_s0_collective_mixed_59bea94a58c9,20000,0.035609061488259645,0.03560906148825964,0.03499075852764471,0.040950388462465924,0.034990758527644716,0.04095038846246593,0.029826653534931413
gd_N128_s0_neighbor_mixed_1d7c06487748,20000,0.0365794060940708,0.036579406094070795,0.0360372966357357,0.040517507446447755,0.036037296635735704,0.04051750744644776,0.03216139057858181
gd_N128_s0_individual_sine_79a3738e6a32,20000,0.03720585673295845,0.03720585673295845,0.03710309650957039,0.0393283140265695,0.03710309650957039,0.0393283140265695,0.034694112701086174
gd_N128_s0_individual_sine_d5fd2fb0d995,20000,0.03720587638382071,0.03720587638382071,0.03710311559330241,0.039328317462066165,0.03710311559330241,0.039328317462066165,0.03469415004819311
gd_N128_s0_neighbor_mixed_b8753b811c6a,20000,0.03809961483515657,0.03809961483515657,0.03725580651485161,0.04327615172276961,0.037255806514851615,0.043276151722769614,0.032832808041501245
gd_N512_s0_collective_moment9_ba42a28f1581,20000,0.03902373500161903,0.03902608932081938,0.0384192237850895,0.045835913999909134,0.03841690607614674,0.045833148865757255,0.03139372709929654
adam_N1024_s1_individual_mixed_660d47a44f5f,20000,0.039575698381128496,0.03957569838112849,0.03915993612689735,0.04705726370719891,0.03915993612689736,0.04705726370719892,0.031097537221227673
gd_N128_s0_neighbor_sine_e0c43eac3525,20000,0.039680628124368976,0.039680628124368976,0.038290010237990404,0.047625762263841465,0.038290010237990404,0.047625762263841465,0.03207406140720055
adam_N128_s0_collective_mixed_5291c356e7c1,20000,0.04083910478117231,0.0408391047811723,0.004884169711256801,0.11475316196561436,0.0048841697112568016,0.11475316196561436,0.00016805339834636404
gd_N128_s0_neighbor_mixed_d03d0f6abebe,20000,0.042038329672406685,0.04203832967240667,0.04379828845592675,0.045297972051157175,0.04379828845592676,0.04529797205115718,0.0376301128522124
gd_N1024_s0_collective_moment9_e9096cfed2b9,20000,0.04301235989705484,0.04301495485176007,0.042363243443136134,0.050346686828651996,0.04236068780409664,0.05034364957399652,0.03479645991898074
gd_N128_s0_neighbor_sine_40441a7de40c,20000,0.04635710539176798,0.04635710539176798,0.04502682538623706,0.05905051211152432,0.04502682538623706,0.05905051211152432,0.03558000610570127
adam_N512_s1_individual_moment9_20b7b4f584c5,20000,0.04777362759465702,0.047776509798749256,0.04641588328786793,0.06198525304210909,0.04641308316602309,0.061981513669963045,0.03204608911975145
gd_N512_s1_collective_moment9_dbd286246108,20000,0.04801657582283114,0.048019472684097494,0.047148483645747516,0.056987846955171964,0.04714563932846525,0.056984409060558176,0.03807076837901153
gd_N128_s1_individual_sine_8942ee2a1a45,20000,0.048134916566720795,0.048134916566720795,0.04782714248719852,0.05531161215192434,0.04782714248719852,0.05531161215192434,0.03974363711782539
adam_N128_s0_individual_mixed_4ce0b55fabe2,20000,0.048293516871459656,0.04829351687145965,0.013395791105218734,0.1320322580486616,0.013395791105218737,0.13203225804866162,1.339472615440459e-05
adam_N128_s0_neighbor_moment9_a5caab1d7095,20000,0.048774568465742726,0.04877751105704063,0.0023948919617794093,0.14062715023702077,0.0023947474856039455,0.1406186666506391,0.0015127520423817709
gd_N128_s0_neighbor_sine_cb970b0d943a,20000,0.049238045880857055,0.049238045880857055,0.05043871740554305,0.05789262845305317,0.05043871740554305,0.05789262845305317,0.040243135493134546
gd_N128_s0_neighbor_sine_2460832bf34d,20000,0.049825864519599306,0.049825864519599306,0.051102750014219295,0.05854167370030134,0.051102750014219295,0.05854167370030134,0.04060751375890325
gd_N128_s0_neighbor_sine_408367031b10,20000,0.049825864519599306,0.049825864519599306,0.051102750014219295,0.05854167370030134,0.051102750014219295,0.05854167370030134,0.04060751375890325
gd_N128_s0_neighbor_sine_536a732824ec,20000,0.05084085699444747,0.05084085699444747,0.052728100806819084,0.058043276962846085,0.052728100806819084,0.058043276962846085,0.04210203055033632
gd_N128_s0_neighbor_sine_1abeb2a3bc7d,20000,0.05084085699461982,0.05084085699461982,0.052728100806974425,0.05804327696324836,0.052728100806974425,0.05804327696324836,0.042102030550353955
gd_N128_s0_neighbor_sine_52bacdecf391,20000,0.05084085699461982,0.05084085699461982,0.052728100806974425,0.05804327696324836,0.052728100806974425,0.05804327696324836,0.042102030550353955
gd_N128_s0_individual_sine_63ae22b65c7f,20000,0.051158844112474275,0.051158844112474275,0.05115346128085632,0.05271264308226942,0.05115346128085632,0.05271264308226942,0.04921985799835304
gd_N128_s0_individual_sine_a3542baf5939,20000,0.051158844112474275,0.051158844112474275,0.05115346128085632,0.05271264308226942,0.05115346128085632,0.05271264308226942,0.04921985799835304
gd_N128_s0_individual_sine_407209048901,20000,0.05116185506915697,0.05116185506915697,0.05115704040441586,0.05271873166902304,0.05115704040441586,0.05271873166902304,0.04921722203746967
gd_N128_s0_individual_sine_7f33023a111e,20000,0.05116512000996709,0.05116512000996709,0.05115892168711512,0.05272105483260649,0.05115892168711512,0.05272105483260649,0.049225099399159436
gd_N128_s0_individual_sine_7673c58ffaad,20000,0.05116542973188598,0.05116542973188598,0.05115892168711512,0.05272105483260649,0.05115892168711512,0.05272105483260649,0.049226648008753926
gd_N128_s0_individual_sine_5747a8e2946a,20000,0.051174601922688835,0.051174601922688835,0.05117658537821852,0.05271873251746203,0.05117658537821852,0.05271873251746203,0.04924176486702525
adam_N128_s0_physical_moment9_87bbfe9a75c0,20000,0.051938365657918574,0.05194149912250103,0.00024004709924398257,0.15535342055485157,0.00024003261796992786,0.15534404857966222,0.00021539091895593038
gd_N128_s0_neighbor_mixed_e7e41d8a7617,20000,0.052030968244304907,0.052030968244304907,0.053212094233137205,0.06077915819944824,0.05321209423313722,0.060779158199448256,0.04295489020662647
adam_N512_s0_individual_moment9_4fd909801f95,20000,0.052539919176981954,0.052543088933554416,0.05145405463941279,0.06617388237719013,0.05145095058079761,0.06616989031842756,0.03693186616651664
gd_N128_s0_neighbor_sine_40e0ce2eedd5,20000,0.05282856159805889,0.05282856159805889,0.018040224935971492,0.11954206926148103,0.018040224935971492,0.11954206926148103,0.013730949796405698
gd_N1024_s0_individual_sine_a6d2924017eb,20000,0.05312672811524103,0.05312672811524103,0.052392661517907266,0.06247563067104189,0.052392661517907266,0.06247563067104189,0.042516788489066544
adam_N128_s1_individual_mixed_6b5711abcbca,20000,0.0533628576305593,0.05336285763055929,0.043556332844882695,0.11117679909508646,0.0435563328448827,0.11117679909508647,0.003188796320063931
gd_N1024_s1_individual_sine_8b036902bd67,20000,0.053493345119148474,0.053493345119148474,0.052768699106552214,0.06277072701724712,0.052768699106552214,0.06277072701724712,0.042958894873560936
gd_N128_s0_individual_mixed_ba84a9d0cd7f,20000,0.054095745820976406,0.054095745820976385,0.05400778279478372,0.057423914285705514,0.054007782794783736,0.05742391428570553,0.05021501642682633
gd_N128_s0_individual_mixed_ddedf10fe54e,20000,0.054097047959879116,0.05409704795987911,0.05400780638197808,0.057423908675028466,0.05400780638197809,0.05742390867502848,0.05021669230119703
gd_N128_s0_neighbor_mixed_f17b21d97927,20000,0.05467943658029647,0.05467943658029646,0.05609859889477095,0.057236725299348534,0.056098598894770965,0.05723672529934855,0.04894866987717716
gd_N128_s0_neighbor_mixed_33d553e1cc1a,20000,0.05508260203720614,0.05508260203720613,0.05763557205642645,0.06052906285711164,0.057635572056426464,0.060529062857111654,0.04779545116509483
gd_N128_s0_neighbor_mixed_b74d07860f1c,20000,0.05508260203720614,0.05508260203720613,0.05763557205642645,0.06052906285711164,0.057635572056426464,0.060529062857111654,0.04779545116509483
gd_N128_s0_neighbor_mixed_8e192ddd3753,20000,0.055082603043887325,0.05508260304388731,0.057635572808813235,0.060529064646049735,0.05763557280881325,0.06052906464604975,0.04779545285641528
gd_N1024_s1_collective_moment9_689ba69a75f2,20000,0.05540087984173192,0.055404222201327236,0.05458612064559892,0.06481691958286721,0.054582827639454955,0.06481300938533174,0.04482780806055167
gd_N128_s1_individual_mixed_f65656d5d6da,20000,0.055962173012312585,0.055962173012312565,0.056174309549239305,0.06257628798881074,0.05617430954923932,0.06257628798881075,0.04792509423401872
gd_N1024_s0_individual_mixed_83315ce493a4,20000,0.0592253110470792,0.05922531104707918,0.05850313131335082,0.06836583508053977,0.05850313131335083,0.06836583508053978,0.048856896104851374
gd_N128_s0_individual_mixed_158f4c351c1a,20000,0.05955727338069196,0.05955727338069193,0.05953666993402008,0.06111700188539019,0.05953666993402009,0.0611170018853902,0.057638776144153754
gd_N128_s0_individual_mixed_f658cfa0dc1f,20000,0.05955727338069196,0.05955727338069193,0.05953666993402008,0.06111700188539019,0.05953666993402009,0.0611170018853902,0.057638776144153754
gd_N128_s0_individual_mixed_495239d3bc19,20000,0.059557851978764696,0.05955785197876469,0.05953708078163639,0.0611182422631507,0.0595370807816364,0.06111824226315071,0.05763876319481952
gd_N128_s0_individual_mixed_cacb85d21862,20000,0.05955919712137427,0.059559197121374266,0.05953708078163639,0.0611182422631507,0.0595370807816364,0.06111824226315071,0.05764548890786741
gd_N1024_s1_individual_mixed_b10a86e6d9e2,20000,0.05956055576461807,0.059560555764618064,0.058849205422728035,0.068637725040396,0.05884920542272805,0.06863772504039602,0.049256807976123494
gd_N128_s0_individual_mixed_4f8c54656efe,20000,0.05956088163511978,0.05956088163511976,0.059539581310440196,0.06112348380389829,0.05953958131044021,0.0611234838038983,0.05763978621648414
gd_N128_s0_individual_mixed_2f3b0df59752,20000,0.059575183180951806,0.0595751831809518,0.05955390397747626,0.06112348464183357,0.05955390397747627,0.061123484641833585,0.05766042399455675
adam_N128_s1_neighbor_mixed_f11eb969bf8c,20000,0.059611274442760556,0.05961127444276053,0.028690820060347517,0.14802014375683084,0.028690820060347524,0.1480201437568309,9.375187802836679e-05
