bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
core_N128_s1,128,1,0,moment5,moment9,0.1,73,99980,7.085248136873279e-05,2.33995052265336e-05,0.004598581256589734,1.3724959175596389e-05,7.085248136873279e-05,2.33995052265336e-05,0.004598581256589734,1.3724959175596389e-05
core_N128_s1,128,1,0,moment5,moment9,1.0,73,99980,5.8172707807072066e-05,1.8290759496695728e-05,0.0036168758873600755,9.108467021537978e-06,5.8172707807072066e-05,1.8290759496695728e-05,0.0036168758873600755,9.108467021537978e-06
core_N128_s1,128,1,0,moment5,moment9,10.0,73,99980,4.21768068825934e-05,1.3008245106691833e-05,0.0025857697482803933,4.432147526103911e-06,4.21768068825934e-05,1.3008245106691833e-05,0.0025857697482803933,4.432147526103911e-06
core_N128_s1,128,1,0,moment5,moment9,100.0,73,99980,3.94179678550044e-05,1.2021781349939347e-05,0.0023854344438362183,3.6758032230943243e-06,3.94179678550044e-05,1.2021781349939347e-05,0.0023854344438362183,3.7312198983721206e-06
core_N128_s1,128,1,1,moment3,moment9,0.0001,73,99980,0.0,9.62964972193618e-35,6.820866750670625e-16,0.0,1.3877787807814457e-17,1.5741899983727686e-16,6.820866750670625e-16,2.00148324148528e-16
core_N128_s1,128,1,1,moment3,moment9,0.001,73,99980,0.0,1.23271740975834e-32,7.706922699508686e-16,0.0,2.7755575615628914e-17,8.642589912317016e-17,7.7094798057165575e-16,1.1102231238868493e-16
core_N128_s1,128,1,1,moment3,moment9,0.01,73,99980,-2.7755575615628914e-17,1.1349543369107273e-31,8.208839978563105e-16,0.0,2.7755575615628914e-17,1.5713595498770616e-16,8.208839978563105e-16,1.9229629156186207e-16
core_N128_s1,128,1,1,moment3,moment9,0.1,73,99980,0.0,1.3403946645886323e-31,7.726635699834415e-16,0.0,2.7755575615628914e-17,8.708744386497509e-17,7.726635699834415e-16,1.46868708652284e-16
core_N128_s1,128,1,1,moment3,moment9,1.0,73,99980,0.0,4.04990886848035e-17,5.604238407691264e-16,7.3434354326142e-17,1.3877787807814457e-17,8.662051374464634e-17,5.604238407691264e-16,1.46868708652284e-16
core_N128_s1,128,1,1,moment3,moment9,10.0,73,99980,0.0,4.150271968363488e-17,1.805532590921129e-16,7.3434354326142e-17,1.3877787807814457e-17,8.615267642249451e-17,1.8125587579931429e-16,1.2719203487996101e-16
core_N128_s1,128,1,1,moment3,moment9,100.0,73,99980,0.0,4.1718177838255826e-17,7.321150935017936e-17,7.3434354326142e-17,2.7755575615628914e-17,8.384889517696624e-17,7.321150935017936e-17,1.7333351575345718e-16
core_N128_s1,128,1,1,moment5,moment9,0.0001,73,99980,0.0,0.0,9.59310316626713e-16,0.0,1.3877787807814457e-17,1.639143255374753e-16,9.59310316626713e-16,2.2204462477736986e-16
